id,url
1398,http://www.icourse163.org/course/HZIC-1205905819
1400,http://www.icourse163.org/course/ZUST-1206643806
1401,http://www.icourse163.org/course/ZJU-1206455830
1403,http://www.icourse163.org/course/JJXY-1206898802
1404,http://www.icourse163.org/course/UPC-1206458814
1405,http://www.icourse163.org/course/HUST-1206674860
1406,http://www.icourse163.org/course/RUC-1206307802
1407,http://www.icourse163.org/course/ECNU-1206887802
1408,http://www.icourse163.org/course/XMU-1002043005
1409,http://www.icourse163.org/course/OUC-1001684002
1411,http://www.icourse163.org/course/SDU-1206901807
1413,http://www.icourse163.org/course/XJTU-1003707005
1414,http://www.icourse163.org/course/UPC-1206695864
1415,http://www.icourse163.org/course/CUEB-1206210802
1416,http://www.icourse163.org/course/CNU-1205711804
1417,http://www.icourse163.org/course/TONGJI-53004
1418,http://www.icourse163.org/course/JNU-1207127805
1428,http://www.icourse163.org/course/SUST-1002601033
1429,http://www.icourse163.org/course/CUC-1003765003
1432,http://www.icourse163.org/course/XMU-1002608009
1434,http://www.icourse163.org/course/CNU-1206653801
1435,http://www.icourse163.org/course/ZJU-1206620831
1437,http://www.icourse163.org/course/UESTC-1205792812
1438,http://www.icourse163.org/course/NCU-1206686820
1440,http://www.icourse163.org/course/ZJU-1206503809
1443,http://www.icourse163.org/course/SUT-1206632829
1444,http://www.icourse163.org/course/ZNUEDU-1205785814
1445,http://www.icourse163.org/course/ZJU-1206460831
1447,http://www.icourse163.org/course/swupl-1206300802
1448,http://www.icourse163.org/course/UESTC-1205790811
1449,http://www.icourse163.org/course/JIT-1001862009
1450,http://www.icourse163.org/course/NJNU-1205932803
1453,http://www.icourse163.org/course/SDU-1002620012
1454,http://www.icourse163.org/course/WHUT-1001821007
1457,http://www.icourse163.org/course/KMUST-1206696810
1463,http://www.icourse163.org/course/XSJC-1207002810
1464,http://www.icourse163.org/course/FUDAN-1205701807
1466,http://www.icourse163.org/course/SDU-1205960805
1470,http://www.icourse163.org/course/SWJTU-1003734006
1471,http://www.icourse163.org/course/BNU-1206419811
1474,http://www.icourse163.org/course/UESTC-1001959013
1476,http://www.icourse163.org/course/HZAU-1206644801
1479,http://www.icourse163.org/course/ECNU-1206866803
1480,http://www.icourse163.org/course/NJNU-1205932804
1489,http://www.icourse163.org/course/UESTC-1001742015
1490,http://www.icourse163.org/course/CCM-1002599006
1491,http://www.icourse163.org/course/BUCT-1003369011
1493,http://www.icourse163.org/course/UIBE-1206448829
1494,http://www.icourse163.org/course/BIT-1206675848
1496,http://www.icourse163.org/course/HUST-1206634843
1497,http://www.icourse163.org/course/WHU-1206354802
1502,http://www.icourse163.org/course/HNU-1206459828
1506,http://www.icourse163.org/course/NJU-1001773008
1507,http://www.icourse163.org/course/NJUPT-1001656002
1509,http://www.icourse163.org/course/BIT-1207113821
1510,http://www.icourse163.org/course/ZJU-1206456840
1511,http://www.icourse163.org/course/USTB-1206404811
1513,http://www.icourse163.org/course/XAUAT-1206024807
1514,http://www.icourse163.org/course/XJUFE-1206803812
1515,http://www.icourse163.org/course/XAUAT-1206458843
1516,http://www.icourse163.org/course/NJTU-1003241003
1518,http://www.icourse163.org/course/WHU-1001717005
1519,http://www.icourse163.org/course/NJUTCM-1001755352
1521,http://www.icourse163.org/course/SCUEC-1206327803
1522,http://www.icourse163.org/course/FUDAN-1002839009
1524,http://www.icourse163.org/course/FUDAN-461003
1525,http://www.icourse163.org/course/HZAU-1206645802
1528,http://www.icourse163.org/course/TONGJI-1206433802
1530,http://www.icourse163.org/course/SJTU-1205812802
1536,http://www.icourse163.org/course/ECJTU-1206611803
1538,http://www.icourse163.org/course/NJU-1206700828
1540,http://www.icourse163.org/course/BUAA-1206675812
1544,http://www.icourse163.org/course/KMUST-1206706804
1545,http://www.icourse163.org/course/NWU-1002328025
1548,http://www.icourse163.org/course/NJU-1003142006
1550,http://www.icourse163.org/course/SWUFE-1206457821
1551,http://www.icourse163.org/course/NJU-1001572004
1555,http://www.icourse163.org/course/HIT-155004
1557,http://www.icourse163.org/course/USTB-1206696818
1561,http://www.icourse163.org/course/SUST-1206451817
1562,http://www.icourse163.org/course/SCU-1206687827
1563,http://www.icourse163.org/course/ZUFE-1206497815
1564,http://www.icourse163.org/course/ZJU-1206693838
1566,http://www.icourse163.org/course/HUST-1003541002
1568,http://www.icourse163.org/course/XAUAT-1206461837
1569,http://www.icourse163.org/course/CSU-1003514006
1570,http://www.icourse163.org/course/WHU-1206431808
1575,http://www.icourse163.org/course/SDU-1002602001
1576,http://www.icourse163.org/course/NBU-1002336007
1587,http://www.icourse163.org/course/NWSUAF-1002602006
1588,http://www.icourse163.org/course/WHU-23003
1589,http://www.icourse163.org/course/FAFU-1002769009
1590,http://www.icourse163.org/course/icourse-1003579006
1591,http://www.icourse163.org/course/WHUT-1001861003
1596,http://www.icourse163.org/course/SWU-1003378004
1597,http://www.icourse163.org/course/HEBUST-1001973001
1602,http://www.icourse163.org/course/JXNU-1206659802
1604,http://www.icourse163.org/course/CAVTC--1206998801
1606,http://www.icourse163.org/course/ZJU-1206581810
1608,http://www.icourse163.org/course/WHUT-1205968809
1609,http://www.icourse163.org/course/HRBEU-1207106817
1610,http://www.icourse163.org/course/FUDAN-1002698021
1611,http://www.icourse163.org/course/BLCU-1206313844
1612,http://www.icourse163.org/course/HZAU-1206646802
1614,http://www.icourse163.org/course/JNU-1207127806
1618,http://www.icourse163.org/course/NEU-1001638002
1620,http://www.icourse163.org/course/HZAU-1001516001
1622,http://www.icourse163.org/course/CCOM-1002599007
1624,http://www.icourse163.org/course/NEU-1001639002
1628,http://www.icourse163.org/course/CUEB-1206627804
1630,http://www.icourse163.org/course/SEU-1002834003
1634,http://www.icourse163.org/course/NWU-1002123006
1635,http://www.icourse163.org/course/CUG-1003639001
1636,http://www.icourse163.org/course/ECNU-1206392806
1638,http://www.icourse163.org/course/NWSUAF-1205776804
1640,http://www.icourse163.org/course/HZAU-1003246008
1641,http://www.icourse163.org/course/BIT-1002058035
1642,http://www.icourse163.org/course/BUAA-1206673838
1643,http://www.icourse163.org/course/WHU-1002922021
1655,http://www.icourse163.org/course/HZAU-1003244009
1656,http://www.icourse163.org/course/JLU-1001553026
1661,http://www.icourse163.org/course/FZU-1205907818
1662,http://www.icourse163.org/course/ECNU-1206674840
1664,http://www.icourse163.org/course/UESTC-1002081005
1666,http://www.icourse163.org/course/BIT-1207119818
1667,http://www.icourse163.org/course/JNU-1206462817
1668,http://www.icourse163.org/course/CNU-1206457820
1669,http://www.icourse163.org/course/ZJU-1206579807
1672,http://www.icourse163.org/course/NFYKDX-1207189802
1673,http://www.icourse163.org/course/HNU-1206352801
1674,http://www.icourse163.org/course/ECNU-1002840005
1676,http://www.icourse163.org/course/USTB-1001551007
1677,http://www.icourse163.org/course/WHU-1206430807
1679,http://www.icourse163.org/course/QHU-1205812812
1685,http://www.icourse163.org/course/BISTU-1206405817
1687,http://www.icourse163.org/course/BUU-1206458820
1689,http://www.icourse163.org/course/NJU-1001571004
1691,http://www.icourse163.org/course/BUCM-1206412807
1692,http://www.icourse163.org/course/NEU-1002922017
1694,http://www.icourse163.org/course/ZJU-1206673802
1695,http://www.icourse163.org/course/SDU-1206687825
1698,http://www.icourse163.org/course/TONGJI-1206670873
1700,http://www.icourse163.org/course/PKU-1205902801
1702,http://www.icourse163.org/course/PKU-1205824813
1705,http://www.icourse163.org/course/LIXIN-1206515803
1707,http://www.icourse163.org/course/NEU-1002109002
1710,http://www.icourse163.org/course/SISU-1206452816
1711,http://www.icourse163.org/course/HZAU-1206647801
1715,http://www.icourse163.org/course/NEU-1003531008
1717,http://www.icourse163.org/course/NEU-1002921012
1720,http://www.icourse163.org/course/SDU-98001
